Cationic family,Anionic family,N,Tmin / K,Tmax / K,ηmin / mPa s,ηmax / mPa s,Water content / ppm,Method,SMILES,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SlogP_VSA1,SlogP_VSA10,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA8,TPSA,EState_VSA1,EState_VSA10,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NOCount,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHeteroatoms,NumRotatableBonds,RingCount,MolLogP,MolMR,fr_Ar_N,fr_NH0,fr_alkyl_halide,fr_aryl_methyl,fr_halogen,fr_imidazole,fr_quatN,fr_sulfonamd,fr_unbrch_alkane
imidazolium,sulfonates,8.0,293.15,363.15,14.692,234.81,232,Stabinger,Cn1cc[n+](CCCS(O)(=O)=O)c1.CC1(C)[C@H]2CC[C@@H]1C(=O)[C@@H]2S([O-])(=O)=O,11.438425925925927,11.438425925925927,0.7777777777777777,-6.721527777777777,0.3651292143958277,447.42300000000006,428.2710000000001,447.072117408,160.0,0.4802902001629027,-0.4206749315142703,0.4802902001629027,0.4206749315142703,0.9259259259259259,1.4074074074074074,1.7407407407407407,32.28904436121803,10.186515911430398,2.464350015185202,-2.2244944911459124,2.356246372471365,-2.3014905223949516,8.125012317440397,-0.6964037666608165,2.8633448434007582,5.113333188845561e-07,742.7934478947519,21.51866156905818,14.326502080840031,15.959495242695484,12.032805283882036,7.410633782853645,10.290760440454926,5.293717725896111,8.716087978981237,2.874834786235218,5.614816852979327,1.568836678220189,3.2784189720630974,-1.3500000000000005,226691.01125203804,25.65,9.726335648993226,8.921202044411991,152.63509106374275,4.127401124897844,12.393687143226153,20.046582306815168,6.3273200747645415,11.01666100252851,0.0,25.969793264240586,26.34249028604892,19.765380445542643,12.841643245852019,0.0,13.592428388589765,47.745183902498155,20.046582306815168,4.567099647791355,7.04767198267719,50.16844109983574,0.0,22.84840834288854,4.567099647791355,26.34249028604892,32.41935461897774,33.639010695404934,0.0,32.60702369139466,18.721007217990696,4.127401124897844,91.19,31.063243309343676,43.178084254706796,0.0,0.0,4.127401124897844,32.22804289761661,0.0,0.0,41.82661569594122,0.0,113.51134991496599,0.0,0.0,-12.406111111111112,0.0,11.699877330561854,3.413194444444444,-11.384977245527839,0.75,27.0,7.0,1.0,1.0,5.0,15.0,7.0,1.0,2.9522000000000013,83.05860000000003,2.0,3.0,6.0,2.0,6.0,1.0,0.0,2.0,2.0
imidazolium,sulfonates,8.0,293.15,363.15,12.7,317.1,237,Stabinger,CCc1[nH]cc[n+]1CCCS(O)(=O)=O.CC1(C)[C@H]2CC[C@@H]1C(=O)[C@@H]2S([O-])(=O)=O,11.438425925925927,11.438425925925927,0.7777777777777777,-6.721527777777777,0.3651292143958277,447.42300000000006,428.2710000000001,447.072117408,160.0,0.4802902001629027,-0.4206749315142703,0.4802902001629027,0.4206749315142703,0.9259259259259259,1.4074074074074074,1.7407407407407407,32.28904436121803,10.186515911430398,2.464350015185202,-2.2244944911459124,2.356246372471365,-2.3014905223949516,8.125012317440397,-0.6964037666608165,2.8633448434007582,5.113333188845561e-07,742.7934478947519,21.51866156905818,14.326502080840031,15.959495242695484,12.032805283882036,7.410633782853645,10.290760440454926,5.293717725896111,8.716087978981237,2.874834786235218,5.614816852979327,1.568836678220189,3.2784189720630974,-1.3500000000000005,226691.01125203804,25.65,9.726335648993226,8.921202044411991,152.63509106374275,4.127401124897844,12.393687143226153,20.046582306815168,6.3273200747645415,11.01666100252851,0.0,25.969793264240586,26.34249028604892,19.765380445542643,12.841643245852019,0.0,13.592428388589765,47.745183902498155,20.046582306815168,4.567099647791355,7.04767198267719,50.16844109983574,0.0,22.84840834288854,4.567099647791355,26.34249028604892,32.41935461897774,33.639010695404934,0.0,32.60702369139466,18.721007217990696,4.127401124897844,91.19,31.063243309343676,43.178084254706796,0.0,0.0,4.127401124897844,32.22804289761661,0.0,0.0,41.82661569594122,0.0,113.51134991496599,0.0,0.0,-12.406111111111112,0.0,11.699877330561854,3.413194444444444,-11.384977245527839,0.75,27.0,7.0,1.0,1.0,5.0,15.0,7.0,1.0,2.9522000000000013,83.05860000000003,2.0,3.0,6.0,2.0,6.0,1.0,0.0,2.0,2.0
imidazolium,sulfonates,8.0,293.15,363.15,14.727,324.02,212,Stabinger,CCn1cc[n+](CCCS(O)(=O)=O)c1.CC1(C)[C@H]2CC[C@@H]1C(=O)[C@@H]2S([O-])(=O)=O,11.438425925925927,11.438425925925927,0.7777777777777777,-6.721527777777777,0.3651292143958277,447.42300000000006,428.2710000000001,447.072117408,160.0,0.4802902001629027,-0.4206749315142703,0.4802902001629027,0.4206749315142703,0.9259259259259259,1.4074074074074074,1.7407407407407407,32.28904436121803,10.186515911430398,2.464350015185202,-2.2244944911459124,2.356246372471365,-2.3014905223949516,8.125012317440397,-0.6964037666608165,2.8633448434007582,5.113333188845561e-07,742.7934478947519,21.51866156905818,14.326502080840031,15.959495242695484,12.032805283882036,7.410633782853645,10.290760440454926,5.293717725896111,8.716087978981237,2.874834786235218,5.614816852979327,1.568836678220189,3.2784189720630974,-1.3500000000000005,226691.01125203804,25.65,9.726335648993226,8.921202044411991,152.63509106374275,4.127401124897844,12.393687143226153,20.046582306815168,6.3273200747645415,11.01666100252851,0.0,25.969793264240586,26.34249028604892,19.765380445542643,12.841643245852019,0.0,13.592428388589765,47.745183902498155,20.046582306815168,4.567099647791355,7.04767198267719,50.16844109983574,0.0,22.84840834288854,4.567099647791355,26.34249028604892,32.41935461897774,33.639010695404934,0.0,32.60702369139466,18.721007217990696,4.127401124897844,91.19,31.063243309343676,43.178084254706796,0.0,0.0,4.127401124897844,32.22804289761661,0.0,0.0,41.82661569594122,0.0,113.51134991496599,0.0,0.0,-12.406111111111112,0.0,11.699877330561854,3.413194444444444,-11.384977245527839,0.75,27.0,7.0,1.0,1.0,5.0,15.0,7.0,1.0,2.9522000000000013,83.05860000000003,2.0,3.0,6.0,2.0,6.0,1.0,0.0,2.0,2.0
imidazolium,sulfonates,8.0,293.15,363.15,21.395,635.43,229,Stabinger,CCCCn1cc[n+](CCCS(O)(=O)=O)c1.CC1(C)[C@H]2CC[C@@H]1C(=O)[C@@H]2S([O-])(=O)=O,11.438425925925927,11.438425925925927,0.7777777777777777,-6.721527777777777,0.3651292143958277,447.42300000000006,428.2710000000001,447.072117408,160.0,0.4802902001629027,-0.4206749315142703,0.4802902001629027,0.4206749315142703,0.9259259259259259,1.4074074074074074,1.7407407407407407,32.28904436121803,10.186515911430398,2.464350015185202,-2.2244944911459124,2.356246372471365,-2.3014905223949516,8.125012317440397,-0.6964037666608165,2.8633448434007582,5.113333188845561e-07,742.7934478947519,21.51866156905818,14.326502080840031,15.959495242695484,12.032805283882036,7.410633782853645,10.290760440454926,5.293717725896111,8.716087978981237,2.874834786235218,5.614816852979327,1.568836678220189,3.2784189720630974,-1.3500000000000005,226691.01125203804,25.65,9.726335648993226,8.921202044411991,152.63509106374275,4.127401124897844,12.393687143226153,20.046582306815168,6.3273200747645415,11.01666100252851,0.0,25.969793264240586,26.34249028604892,19.765380445542643,12.841643245852019,0.0,13.592428388589765,47.745183902498155,20.046582306815168,4.567099647791355,7.04767198267719,50.16844109983574,0.0,22.84840834288854,4.567099647791355,26.34249028604892,32.41935461897774,33.639010695404934,0.0,32.60702369139466,18.721007217990696,4.127401124897844,91.19,31.063243309343676,43.178084254706796,0.0,0.0,4.127401124897844,32.22804289761661,0.0,0.0,41.82661569594122,0.0,113.51134991496599,0.0,0.0,-12.406111111111112,0.0,11.699877330561854,3.413194444444444,-11.384977245527839,0.75,27.0,7.0,1.0,1.0,5.0,15.0,7.0,1.0,2.9522000000000013,83.05860000000003,2.0,3.0,6.0,2.0,6.0,1.0,0.0,2.0,2.0
imidazolium,sulfonates,8.0,293.15,363.15,25.909,869.37,232,Stabinger,OS(=O)(=O)CCC[n+]1cc[nH]c1-c1ccccc1.CC1(C)[C@H]2CC[C@@H]1C(=O)[C@@H]2S([O-])(=O)=O,10.662037037037038,10.662037037037038,1.1675,-6.090277777777778,0.3607952781486624,316.34499999999997,297.193,316.106848128,118.0,0.485234805463619,-0.7411547731218965,0.7411547731218965,0.485234805463619,1.25,1.8,2.15,32.24019382000043,10.186515912170389,2.364315289594672,-2.0812571304621623,2.1988968501324138,-2.3014905210793177,7.86122767308761,-0.696403426667637,2.6869082717894868,3.958333199541672e-07,483.3479443012452,15.811554787871634,11.428898485384666,12.245395066312392,9.07569850269549,6.107747889771095,7.515996180234957,4.2774328529928844,5.648591193343023,2.3770722770401758,2.9440189865540174,1.3551388914898248,1.3551388914898248,-1.0900000000000003,13246.45777992217,18.91,8.253446604484292,8.155184456818768,116.33076478216982,4.552749873690364,12.393687143226153,10.118126859033554,6.3273200747645415,5.508330501264255,0.0,17.55199627991165,13.171245143024459,19.765380445542643,12.841643245852019,0.0,13.592428388589765,30.70889164883512,10.118126859033554,4.567099647791355,7.04767198267719,44.660110598571485,0.0,18.721007217990696,4.567099647791355,13.171245143024459,23.04597700707491,23.71055524762332,0.0,32.60702369139466,18.721007217990696,0.0,66.00999999999999,15.62645736029781,13.171245143024459,0.0,0.0,0.0,32.22804289761661,0.0,0.0,41.82661569594122,12.9705468580193,63.231627692743764,0.0,0.0,-5.645833333333333,0.0,11.699877330561854,3.413194444444444,-4.032199467750063,0.7272727272727273,20.0,5.0,1.0,1.0,4.0,9.0,5.0,1.0,1.9443000000000001,65.50220000000003,2.0,2.0,3.0,2.0,3.0,1.0,0.0,0.0,2.0
imidazolium,sulfonates,8.0,293.15,363.15,12.271,227.58,191,Stabinger,OS(=O)(=O)CCC[n+]1cc[nH]c1.CC1(C)[C@H]2CC[C@@H]1C(=O)[C@@H]2S([O-])(=O)=O,10.657407407407408,9.86574074074074,1.1675,-10.657407407407408,0.30280210493362525,312.23799999999994,293.08599999999996,312.11900455800003,116.0,,,,,1.0,1.5263157894736843,1.894736842105263,,,,,,,,,2.539672882133477,3.9857141265229683e-07,371.30394668117214,15.219803078335497,10.877012338056852,11.771439529056767,8.275188245478668,5.850862140699543,7.87923235204798,4.335882816032013,6.252512511031827,2.093598922283257,2.093598922283257,1.3551388914898248,1.3551388914898248,-0.7800000000000002,5155.535950730958,18.22,5.688802127256681,19.7271005952275,107.82220817044438,0.0,12.393687143226153,0.0,6.3273200747645415,32.98994288087755,0.0,9.13419929558271,0.0,19.765380445542643,12.841643245852019,0.0,13.592428388589765,29.74853344485821,7.808509083810693,4.567099647791355,7.04767198267719,39.15178009730723,0.0,18.721007217990696,4.567099647791355,25.181433797066855,4.567099647791355,13.592428388589765,0.0,32.60702369139466,18.721007217990696,0.0,8.809999999999999,7.808509083810693,25.181433797066855,0.0,0.0,0.0,32.22804289761661,0.0,0.0,41.82661569594122,0.0,63.52329435941043,0.0,0.0,0.0,0.0,11.699877330561854,3.413194444444444,-8.599329097379695,0.7,19.0,2.0,1.0,1.0,1.0,9.0,5.0,1.0,5.275300000000004,63.318000000000026,2.0,2.0,0.0,2.0,6.0,1.0,0.0,0.0,2.0
imidazolium,metal complexes,10.0,273.2,353.2,7.7,155.5,not stated,rheometer,CCCCn1cc[n+](C)c1C.FC(F)(F)C(O[Al-](OC(C(F)(F)F)C(F)(F)F)(OC(C(F)(F)F)C(F)(F)F)OC(C(F)(F)F)C(F)(F)F)C(F)(F)F,10.657407407407408,9.86574074074074,1.1675,-10.657407407407408,0.30280210493362525,312.23799999999994,293.08599999999996,312.11900455800003,116.0,,,,,1.0,1.5263157894736843,1.894736842105263,,,,,,,,,2.539672882133477,3.9857141265229683e-07,371.30394668117214,15.219803078335497,10.877012338056852,11.771439529056767,8.275188245478668,5.850862140699543,7.87923235204798,4.335882816032013,6.252512511031827,2.093598922283257,2.093598922283257,1.3551388914898248,1.3551388914898248,-0.7800000000000002,5155.535950730958,18.22,5.688802127256681,19.7271005952275,107.82220817044438,0.0,12.393687143226153,0.0,6.3273200747645415,32.98994288087755,0.0,9.13419929558271,0.0,19.765380445542643,12.841643245852019,0.0,13.592428388589765,29.74853344485821,7.808509083810693,4.567099647791355,7.04767198267719,39.15178009730723,0.0,18.721007217990696,4.567099647791355,25.181433797066855,4.567099647791355,13.592428388589765,0.0,32.60702369139466,18.721007217990696,0.0,8.809999999999999,7.808509083810693,25.181433797066855,0.0,0.0,0.0,32.22804289761661,0.0,0.0,41.82661569594122,0.0,63.52329435941043,0.0,0.0,0.0,0.0,11.699877330561854,3.413194444444444,-8.599329097379695,0.7,19.0,2.0,1.0,1.0,1.0,9.0,5.0,1.0,5.275300000000004,63.318000000000026,2.0,2.0,0.0,2.0,6.0,1.0,0.0,0.0,2.0
imidazolium,BF4 derivatives,10.0,283.2,343.2,66.0,307.0,not stated,rolling ball,CCCCn1cc[n+](C)c1C.F[B-](F)(F)F,9.787592592592592,9.787592592592592,0.06481481481481444,-0.5416666666666665,0.34962203004713094,279.344,258.176,279.16952491200004,110.0,0.26466753572896595,-0.5760603537602674,0.5760603537602674,0.26466753572896595,1.45,2.25,2.7,16.62843191183935,10.186515911772767,1.9779756489567477,-1.949351931645672,2.0190363071008193,-2.3014905207112677,5.1850421804281375,-0.6964031856076413,3.066405243250398,2.1666665954513923e-07,492.59440576858833,14.794682450997078,11.974849810308386,11.974849810308386,9.630228955335802,6.719180253129362,6.719180253129362,4.548682307453991,4.548682307453991,2.7510954058036536,2.7510954058036536,1.6677262402641306,1.6677262402641306,-2.1799999999999997,38170.61246798096,15.876116722783387,8.841571376842946,6.123777068568419,117.94791234788325,10.197363616602075,12.393687143226153,0.0,6.3273200747645415,0.0,10.114318268765572,9.13419929558271,0.0,25.96222401715572,12.841643245852019,0.0,24.712583009020513,9.490410696609025,5.687386274683562,14.76446326439343,7.04767198267719,39.15178009730723,0.0,41.22901262998242,9.665781456092393,5.687386274683562,14.589092504910063,13.592428388589765,10.114318268765572,32.60702369139466,31.11469436121685,0.0,78.94,4.923311048817671,10.114318268765572,5.687386274683562,0.0,12.393687143226153,32.22804289761661,0.0,0.0,52.0239793125433,0.0,4.328849914965986,9.245925925925926,16.29111111111111,-0.06481481481481444,0.0,13.894321775006297,3.413194444444444,2.0580783100277147,0.5384615384615384,20.0,7.0,2.0,2.0,4.0,7.0,6.0,2.0,1.8398999999999999,73.96140000000004,4.0,5.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0
imidazolium,dicyanamides,6.0,293.0,343.0,12.639,77.928,800,rolling ball,CCCCn1cc[n+](C)c1C.N#C[N-]C#N,8.113981481481481,8.113981481481481,0.4861111111111114,0.4861111111111114,0.6104899337093744,258.36899999999997,236.19299999999998,258.184446704,102.0,0.24302882573808665,-0.6551835629836927,0.6551835629836927,0.24302882573808665,1.368421052631579,2.210526315789474,2.6842105263157894,15.08802421393457,10.186515911658846,1.9747599918761454,-1.949351931292873,1.9744349719208258,-2.301490520546662,5.180035185032394,-0.6964031223190074,3.0652726969822743,2.1827380107806402e-07,476.4686894980855,13.924438962994,11.788489903070328,11.788489903070328,9.257550155273627,6.747431321533921,6.747431321533921,4.511899178223176,4.511899178223176,2.7619298396874754,2.7619298396874754,1.721820268087736,1.721820268087736,-2.02,26919.224824898334,15.03889281507656,8.982752502252001,6.464511935327096,114.86435687189756,4.9839785209472085,12.393687143226153,0.0,6.3273200747645415,0.0,0.0,9.13419929558271,11.458735126351563,37.592042577314324,12.841643245852019,0.0,19.66164970138204,4.567099647791355,0.0,9.551078168738563,7.04767198267719,39.15178009730723,0.0,42.74451292137546,9.551078168738563,0.0,4.567099647791355,13.592428388589765,11.33111286753076,38.30095168624312,37.050584926526994,0.0,46.699999999999996,0.0,0.0,0.0,5.693927994848461,0.0,32.22804289761661,18.3295777085363,6.069221312792274,46.81059421688843,5.261891554738487,4.328849914965986,3.673611111111111,8.113981481481481,0.4861111111111114,0.0,13.295664367598892,3.413194444444444,2.0580783100277147,0.4666666666666667,19.0,4.0,2.0,2.0,2.0,4.0,5.0,2.0,2.40838,74.22700000000005,3.0,4.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0
imidazolium,PF6 derivatives,19.0,283.15,373.15,10.066,436.03,35,Stabinger,CCCCn1cc[n+](C)c1C.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,12.172083333333333,12.172083333333333,1.1675,-7.431712962962962,0.25312393197873756,466.366,447.214,466.097267448,172.0,0.45969139048917956,-0.7431795285429166,0.7431795285429166,0.45969139048917956,0.9310344827586207,1.4482758620689655,1.793103448275862,32.2401298522509,10.145272163783059,2.8336673224438336,-2.3379095567612254,2.5383989929892823,-2.626928093013103,7.864268916917014,-0.6964038421660229,2.949031411105906,5.709803742722468e-07,745.7588781479606,23.311554787871636,15.196685323440027,16.013181904367755,12.82569850269549,7.991641308798775,9.399889599262641,5.995013502193511,7.415992637813489,3.5234739022122783,4.4078037977995645,1.8729066917734571,2.3150716395671003,-1.5100000000000007,522538.8757338555,27.49,9.533407718876273,6.486712068269104,160.41880354291706,4.552749873690364,12.393687143226153,10.118126859033554,6.3273200747645415,23.275918005547982,0.0,17.55199627991165,39.513735429073385,19.765380445542643,12.841643245852019,0.0,13.592428388589765,57.05138193488405,10.118126859033554,4.567099647791355,7.04767198267719,62.42769810285522,0.0,18.721007217990696,4.567099647791355,39.513735429073385,40.81356451135864,23.71055524762332,0.0,32.60702369139466,18.721007217990696,0.0,66.00999999999999,33.39404486458154,52.48428228709269,0.0,0.0,0.0,32.22804289761661,0.0,0.0,41.82661569594122,0.0,139.75611843348452,0.0,-7.112083333333333,0.0,-14.819629629629627,4.537793997228521,3.413194444444444,-5.35872724552784,0.7857142857142857,29.0,5.0,1.0,1.0,4.0,15.0,8.0,1.0,3.8502000000000036,80.34320000000002,2.0,2.0,9.0,2.0,9.0,1.0,0.0,0.0,2.0
imidazolium,phosphates,1.0,333.15,333.15,55.2,55.2,not stated,rheometer,CCCCn1cc[n+](C)c1C.OP(O)([O-])=O,9.222222222222221,9.222222222222221,0.8078703703703705,-4.412037037037036,0.33638577690072907,278.374,256.198,278.130028184,106.0,0.24302882573808665,-0.7255268762275708,0.7255268762275708,0.24302882573808665,1.3333333333333333,1.9444444444444444,2.3333333333333335,32.25181193266154,10.18651591219535,1.974823188911392,-1.9771137255532931,1.974179020206421,-2.301490520977275,7.803301600918085,-0.6964032955347293,2.705378818612825,4.1083331328750123e-07,414.43263260311096,14.018661569058182,11.203253356820849,12.019749937748575,8.38635867447531,5.911591992155853,7.244925325489185,3.9524829256626317,5.10231283992369,2.297723067515189,2.7059713579790516,1.3551388914898248,1.3551388914898248,-0.9200000000000002,7061.038716579474,17.080000000000002,9.069039856510212,10.247806547504783,109.15670767895601,4.552749873690364,12.393687143226153,0.0,16.726320656414146,0.0,4.183085432649707,17.55199627991165,0.0,19.765380445542643,12.841643245852019,0.0,20.702225929867296,21.720731938460364,10.399000581649606,4.567099647791355,7.04767198267719,39.15178009730723,7.109797541277533,18.721007217990696,4.567099647791355,0.0,24.64744404708819,28.174514402889077,0.0,32.60702369139466,18.721007217990696,0.0,75.24,10.399000581649606,12.9705468580193,0.0,0.0,7.109797541277533,32.22804289761661,0.0,0.0,46.009701128590926,0.0,35.349683248299314,0.0,0.0,0.0,0.0,11.699877330561854,3.413194444444444,-1.5460883566389514,0.7272727272727273,18.0,6.0,1.0,1.0,5.0,7.0,6.0,1.0,0.9859000000000004,66.45620000000005,2.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0
imidazolium,sulfates,12.0,288.15,343.15,38.13,628.5,353,Stabinger,CCCCn1cc[n+](C)c1C.OS([O-])(=O)=O,9.453472222222222,9.453472222222222,0.09143518518518512,-4.424189814814814,0.3291409162762546,292.401,268.209,292.14567824799997,112.0,0.24302882573808665,-0.7255193961858338,0.7255193961858338,0.24302882573808665,1.263157894736842,1.9473684210526316,2.3157894736842106,32.251812845507175,10.186515912054833,1.9750243222311425,-2.0162236844849724,1.9742896361370803,-2.3014905212671075,7.80349207984269,-0.6964033286081039,2.698465091494246,3.985714125085467e-07,428.6927121770928,14.72576835024473,11.910360138007396,12.726856718935123,8.88635867447531,6.49912561747335,7.832458950806682,4.192342523788535,5.244541365111777,2.3557876197784218,2.8801650147687505,1.4994764587872311,1.7881515933820444,-0.9200000000000002,10955.768271466639,18.08,9.938451944161393,11.882113517111753,115.52164979335262,4.552749873690364,12.393687143226153,0.0,16.726320656414146,0.0,4.183085432649707,17.55199627991165,0.0,19.765380445542643,19.765380445542643,0.0,20.199310353102682,21.720731938460364,10.399000581649606,4.567099647791355,7.04767198267719,46.07551729699786,6.606881964512918,18.721007217990696,4.567099647791355,0.0,24.144528470323575,28.174514402889077,0.0,39.53076089108528,18.721007217990696,0.0,75.24,10.399000581649606,12.9705468580193,6.606881964512918,0.0,0.0,39.15178009730724,0.0,0.0,46.009701128590926,0.0,36.33509991496599,0.0,0.0,0.0,0.0,11.699877330561854,4.747800925925926,-2.3661115047870993,0.75,19.0,6.0,1.0,1.0,5.0,7.0,7.0,1.0,1.3760000000000003,71.07320000000006,2.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0
imidazolium,NTf2 derivatives,21.0,273.15,373.15,8.8135,518.55,24,Stabinger,CCCCn1cc[n+](C)c1C.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,8.88888888888889,8.88888888888889,0.9722222222222221,-1.0833333333333333,0.4921649784876677,296.455,264.19899999999996,296.246378264,122.0,0.24325227816035494,-0.5504770280073037,0.5504770280073037,0.24325227816035494,1.0476190476190477,1.619047619047619,2.1904761904761907,16.36395500618031,10.18492487546552,2.022347235593804,-1.972131079480951,2.0145546606371085,-2.303835890830555,5.59829313454514,-0.6964869435686128,2.871077855909178,8.852939655778835e-07,330.92701061321316,15.924438962994,14.014042391361999,14.014042391361999,10.095754112725153,8.321046277192613,8.321046277192613,5.502167154034886,5.502167154034886,3.285982746725919,3.285982746725919,2.1455967373165246,2.1455967373165246,-1.32,38644.70794053753,19.68,13.653384613657876,13.418957465794172,129.35093110196996,9.901064578912528,12.393687143226153,0.0,6.3273200747645415,0.0,0.0,9.13419929558271,0.0,39.53076089108528,32.60702369139466,5.969305287951849,13.08951281182515,14.46816422670388,5.969305287951849,4.567099647791355,0.0,85.2272973943051,0.0,18.721007217990696,9.67362704263206,0.0,10.536404935743203,17.884049995896973,0.0,72.13778458247995,18.721007217990696,0.0,48.94,5.969305287951849,0.0,0.0,0.0,6.923737199690624,64.45608579523324,0.0,0.0,41.702680912954655,9.901064578912528,4.657699829931973,8.88888888888889,8.88888888888889,0.0,-1.0833333333333333,17.449683173345136,7.8648392189451135,0.0,0.7647058823529411,21.0,4.0,1.0,1.0,3.0,4.0,10.0,1.0,2.692400000000001,83.59200000000007,2.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,4.0
imidazolium,inorganics,6.0,293.0,343.0,30.35,428.917,800,rolling ball,CCCCn1cc[n+](C)c1C.[S-]C#N,11.438425925925927,11.438425925925927,0.7777777777777777,-6.721527777777777,0.4954076703284514,447.42300000000006,428.2710000000001,447.072117408,160.0,0.4802902001629027,-0.4206749315142703,0.4802902001629027,0.4206749315142703,1.0,1.4444444444444444,1.7407407407407407,32.28904436198435,10.094515530559672,2.4643666263405435,-2.2244944935245625,2.3562721661793975,-2.303909038747001,8.125012380448561,-0.6964828156435114,2.806330729575749,5.113333191041117e-07,755.8377812544697,21.681798275874712,14.489638787656562,16.122631949512016,11.888647331538602,7.2664758305102115,10.146602488111494,5.769132929421727,9.191503182506857,2.802755810063502,5.542737876807611,1.5297919674299534,3.2393742612728618,-1.3500000000000005,189233.68742602234,25.65,9.229543419649923,8.921202044411991,152.63509106374275,4.127401124897844,12.393687143226153,20.046582306815168,6.3273200747645415,11.01666100252851,0.0,25.969793264240586,26.34249028604892,13.847474399381248,18.75954929201341,0.0,13.592428388589765,47.745183902498155,20.046582306815168,4.567099647791355,12.965578028838582,44.25053505367435,0.0,22.84840834288854,4.567099647791355,26.34249028604892,32.41935461897774,33.639010695404934,5.917906046161393,26.689117645233267,18.721007217990696,4.127401124897844,91.19,31.063243309343676,43.178084254706796,0.0,0.0,16.59006357697181,12.841643245852019,0.0,0.0,48.75035289563184,0.0,113.49971655328798,0.0,0.0,-12.406111111111112,0.828066893424036,8.934790249433107,5.69875,-11.388545918367345,0.75,27.0,7.0,1.0,1.0,5.0,15.0,6.0,1.0,2.8081000000000014,82.98860000000003,2.0,3.0,6.0,2.0,6.0,1.0,0.0,2.0,0.0
imidazolium,sulfates,1.0,298.2,298.2,840.0,840.0,not stated,not stated,CCCCn1cc[n+](C)c1C.[O-]S(=O)(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)F,8.577410018032312,8.577410018032312,0.0,0.0,0.4291666498635323,218.728,199.57599999999996,218.118590908,82.0,0.24302882573817639,-1.0,1.0,0.24302882573817639,1.2142857142857142,1.9285714285714286,2.5,35.45300062244143,10.17779747058346,1.9794978272033874,-1.9636593990066777,2.003597605659034,-2.996002763611459,4.649703374430161,-0.6705698714231924,2.5127432705434116,1.6899992828336499e-06,237.78079948226886,9.518661569058182,8.694296754197264,9.45022570021572,6.32569850269549,4.945798019855612,4.945798019855612,3.454728156875354,3.454728156875354,2.148159414698403,2.148159414698403,1.393718985661451,1.393718985661451,-0.54,1178.47659388486,13.460000000000003,7.826195485614917,5.246008712547844,91.78207630017013,17.513560556020682,12.393687143226153,0.0,6.3273200747645415,0.0,0.0,9.13419929558271,0.0,6.4208216229260096,19.26246486877803,6.606881964512918,13.592428388589765,22.080660203812037,0.0,4.567099647791355,7.04767198267719,32.22804289761662,6.606881964512918,18.721007217990696,16.97413280897133,0.0,16.28050900714498,13.592428388589765,0.0,25.683286491704038,18.721007217990696,0.0,29.04,0.0,0.0,12.407033161179976,6.606881964512918,19.386399651764595,12.841643245852019,0.0,17.81161520208162,17.091263294168975,5.106527394840706,4.242726836104812,0.0,8.577410018032312,0.0,0.0,10.728465293524817,1.4213773935500125,2.0300204587880453,0.7,14.0,3.0,1.0,1.0,2.0,4.0,6.0,1.0,-2.1306999999999974,51.161800000000035,2.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,3.0
